rule_a,group_a,rule_b,group_b,family_a,family_b,relation,shared_fields,same_decision_family,independent_support_from_source_membership,reason
OFFDER-OS-001,O_u,OFFDER-UA-002,O_u,app_os,host_ua,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-COLOR-APP,H,app_os,P3-COLOR-APP,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-COLOR-BROWSER,H,app_os,P3-COLOR-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-GPU-COPY,C,app_os,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-MEM-AVAILABLE,H,app_os,P3-MEM-AVAILABLE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-PROVIDER-PARSE,C,app_os,P3-PROVIDER-PARSE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SCREEN-APP,E,app_os,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SCREEN-BROWSER,E,app_os,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-ACCELEROMETER,H,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-GRAVITY_SENSOR,H,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-GYROSCOPE,H,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-LIGHT_SENSOR,H,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-MAGNETIC_FIELD,H,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-NAME_COUNT,C,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-PRESSURE_SENSOR,H,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-PROXIMITY_SENSOR,H,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-ROTATION_VECTOR,H,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-STEP_COUNTER,H,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-STEP_DETECTOR,H,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-TYPE-COUNT,C,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-TYPE-ORDER,C,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-SENSOR-VENDOR_COUNT,C,app_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-UA-DEFAULT,E,app_os,host_ua,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-UA-REDUCED-BROWSER,H,app_os,P3-UA-REDUCED-BROWSER,shared_input_distinct_claim,app.android_native_data.build_fingerprint_layer.os_version,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-UA-SETTINGS,E,app_os,host_ua,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-X-CORES,E,app_os,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-X-DPR,E,app_os,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-X-LANGUAGE,E,app_os,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-X-SCREEN-SIZE,E,app_os,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-X-TIMEZONE-OFFSET,E,app_os,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,P3-X-TOUCH,E,app_os,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,PHYS-005,E,app_os,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,PHYS-006,E,app_os,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,SCENE-001,E,app_os,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,TOL-001,C,app_os,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,WVWEB-002,C,app_os,app_surface,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-001,O_u,WVWEB-004,E,app_os,app_surface,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,OFFDER-PACKAGE-001,C,host_os,deployment_identity,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,OFFDER-TOUCH-001,O_u,host_os,mobile_touch,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,OFFDER-UA-001,O_u,host_os,app_surface,shared_input_distinct_claim,app.android_native_data.build_fingerprint_layer.os_version,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,OFFDER-UA-002,O_u,host_os,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-COLOR-APP,H,host_os,P3-COLOR-APP,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-COLOR-BROWSER,H,host_os,P3-COLOR-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-GPU-COPY,C,host_os,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-MEM-AVAILABLE,H,host_os,P3-MEM-AVAILABLE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-PROVIDER-PARSE,C,host_os,P3-PROVIDER-PARSE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SCREEN-APP,E,host_os,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SCREEN-BROWSER,E,host_os,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-ACCELEROMETER,H,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-GRAVITY_SENSOR,H,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-GYROSCOPE,H,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-LIGHT_SENSOR,H,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-MAGNETIC_FIELD,H,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-NAME_COUNT,C,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-PRESSURE_SENSOR,H,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-PROXIMITY_SENSOR,H,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-ROTATION_VECTOR,H,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-STEP_COUNTER,H,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-STEP_DETECTOR,H,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-TYPE-COUNT,C,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-TYPE-ORDER,C,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-SENSOR-VENDOR_COUNT,C,host_os,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-UA-DEFAULT,E,host_os,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-UA-REDUCED-BROWSER,H,host_os,P3-UA-REDUCED-BROWSER,shared_input_distinct_claim,app.android_native_data.build_fingerprint_layer.os_version,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-UA-SETTINGS,E,host_os,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-X-CORES,E,host_os,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-X-DPR,E,host_os,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-X-LANGUAGE,E,host_os,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-X-SCREEN-SIZE,E,host_os,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-X-TIMEZONE-OFFSET,E,host_os,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,P3-X-TOUCH,E,host_os,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,PHYS-005,E,host_os,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,PHYS-006,E,host_os,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,SCENE-001,E,host_os,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,TOL-001,C,host_os,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,WVWEB-002,C,host_os,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-OS-002,O_u,WVWEB-004,E,host_os,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,OFFDER-TOUCH-001,O_u,deployment_identity,mobile_touch,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,OFFDER-UA-001,O_u,deployment_identity,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,OFFDER-UA-002,O_u,deployment_identity,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-COLOR-APP,H,deployment_identity,P3-COLOR-APP,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-COLOR-BROWSER,H,deployment_identity,P3-COLOR-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-GPU-COPY,C,deployment_identity,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-MEM-AVAILABLE,H,deployment_identity,P3-MEM-AVAILABLE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-PROVIDER-PARSE,C,deployment_identity,P3-PROVIDER-PARSE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SCREEN-APP,E,deployment_identity,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SCREEN-BROWSER,E,deployment_identity,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-ACCELEROMETER,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-GRAVITY_SENSOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-GYROSCOPE,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-LIGHT_SENSOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-MAGNETIC_FIELD,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-NAME_COUNT,C,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-PRESSURE_SENSOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-PROXIMITY_SENSOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-ROTATION_VECTOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-STEP_COUNTER,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-STEP_DETECTOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-TYPE-COUNT,C,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-TYPE-ORDER,C,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-SENSOR-VENDOR_COUNT,C,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-UA-DEFAULT,E,deployment_identity,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-UA-REDUCED-BROWSER,H,deployment_identity,P3-UA-REDUCED-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-UA-SETTINGS,E,deployment_identity,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-X-CORES,E,deployment_identity,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-X-DPR,E,deployment_identity,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-X-LANGUAGE,E,deployment_identity,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-X-SCREEN-SIZE,E,deployment_identity,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-X-TIMEZONE-OFFSET,E,deployment_identity,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,P3-X-TOUCH,E,deployment_identity,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,PHYS-005,E,deployment_identity,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,PHYS-006,E,deployment_identity,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,SCENE-001,E,deployment_identity,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,TOL-001,C,deployment_identity,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,WVWEB-002,C,deployment_identity,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-PACKAGE-001,C,WVWEB-004,E,deployment_identity,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,OFFDER-UA-001,O_u,mobile_touch,app_surface,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,OFFDER-UA-002,O_u,mobile_touch,host_ua,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-COLOR-APP,H,mobile_touch,P3-COLOR-APP,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-COLOR-BROWSER,H,mobile_touch,P3-COLOR-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-GPU-COPY,C,mobile_touch,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-MEM-AVAILABLE,H,mobile_touch,P3-MEM-AVAILABLE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-PROVIDER-PARSE,C,mobile_touch,P3-PROVIDER-PARSE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SCREEN-APP,E,mobile_touch,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SCREEN-BROWSER,E,mobile_touch,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-ACCELEROMETER,H,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-GRAVITY_SENSOR,H,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-GYROSCOPE,H,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-LIGHT_SENSOR,H,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-MAGNETIC_FIELD,H,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-NAME_COUNT,C,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-PRESSURE_SENSOR,H,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-PROXIMITY_SENSOR,H,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-ROTATION_VECTOR,H,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-STEP_COUNTER,H,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-STEP_DETECTOR,H,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-TYPE-COUNT,C,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-TYPE-ORDER,C,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-SENSOR-VENDOR_COUNT,C,mobile_touch,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-UA-DEFAULT,E,mobile_touch,host_ua,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-UA-REDUCED-BROWSER,H,mobile_touch,P3-UA-REDUCED-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-UA-SETTINGS,E,mobile_touch,host_ua,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-X-CORES,E,mobile_touch,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-X-DPR,E,mobile_touch,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-X-LANGUAGE,E,mobile_touch,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-X-SCREEN-SIZE,E,mobile_touch,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-X-TIMEZONE-OFFSET,E,mobile_touch,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,P3-X-TOUCH,E,mobile_touch,P3-X-TOUCH,shared_input_distinct_claim,app.web_data.navigator_layer.max_touch_points,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,PHYS-005,E,mobile_touch,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,PHYS-006,E,mobile_touch,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,SCENE-001,E,mobile_touch,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,TOL-001,C,mobile_touch,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,WVWEB-002,C,mobile_touch,app_surface,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-TOUCH-001,O_u,WVWEB-004,E,mobile_touch,app_surface,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-UA-001,O_u,OFFDER-UA-002,O_u,app_surface,host_ua,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-UA-001,O_u,P3-COLOR-APP,H,app_surface,P3-COLOR-APP,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-UA-001,O_u,P3-COLOR-BROWSER,H,app_surface,P3-COLOR-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-UA-001,O_u,P3-GPU-COPY,C,app_surface,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
